Mean_R,Mean_G,Mean_B,Mean_H,Mean_S,Mean_V,Kontras,Homogenitas,Energi,Korelasi,Label
99.45782470703125,104.864013671875,76.91461181640625,38.34552001953125,118.762451171875,106.60809326171875,213.3289247047244,0.20581446498934305,0.0229240067227196,0.9749944575035135,bercak_parah
111.82177734375,120.35443115234375,112.60614013671875,69.0760498046875,79.1849365234375,129.97918701171875,75.35513041338585,0.4100759223770265,0.0415463399334369,0.9923361668618527,bercak_parah
130.28253173828125,135.889892578125,116.4697265625,60.92437744140625,66.9459228515625,141.26800537109375,166.42599655511808,0.3112175039429665,0.02847993119042598,0.9793757276192775,bercak_parah
106.370361328125,108.1260986328125,86.09686279296875,54.27252197265625,101.781494140625,115.71514892578125,392.87813730314963,0.16543697770707244,0.023260315578577828,0.9525523097897595,bercak_parah
109.5946044921875,137.3677978515625,130.56878662109375,77.3411865234375,69.9879150390625,143.6146240234375,223.08132381889766,0.23490378413468652,0.02529449466360186,0.9693859097125651,bercak_parah
98.46392822265625,132.3427734375,107.8939208984375,68.37982177734375,92.041015625,137.37823486328125,176.8744463582677,0.21234818688171336,0.02452650694540166,0.9678726652697458,bercak_parah
115.98541259765625,129.79278564453125,120.5294189453125,73.25994873046875,47.87823486328125,134.31024169921875,170.17113681102364,0.2817353360656196,0.031289633149856486,0.9724555306019458,bercak_parah
115.71173095703125,127.5830078125,106.46929931640625,66.835693359375,95.04620361328125,134.875244140625,144.0240526574803,0.3402820218810091,0.030442806831931898,0.9853105958124677,bercak_parah
100.50244140625,122.218017578125,99.66802978515625,69.73590087890625,96.2882080078125,127.3345947265625,131.07671013779532,0.33323781962879173,0.037093026896755324,0.9798299227192774,bercak_parah
123.3890380859375,129.5108642578125,89.097412109375,57.500244140625,122.4805908203125,134.12640380859375,111.23880413385827,0.36283763186395335,0.03458077012108228,0.9830251853489259,bercak_parah
113.87310791015625,118.6478271484375,97.25750732421875,62.56170654296875,99.76495361328125,123.54193115234375,121.59719488188975,0.368463036749827,0.03636767113266183,0.9869417798358239,bercak_parah
99.61474609375,104.32110595703125,87.18804931640625,53.4642333984375,99.0732421875,112.3006591796875,269.36952509842524,0.2538877844871107,0.03879220335222121,0.9709943852330338,bercak_parah
96.05859375,105.858154296875,93.24951171875,64.144287109375,89.66766357421875,115.21356201171875,114.73769685039369,0.3038200026725742,0.027791198729640285,0.9846695105859862,bercak_parah
129.47906494140625,124.82818603515625,133.8165283203125,80.87823486328125,30.335205078125,138.6658935546875,123.4603838582677,0.24159980577648826,0.024144127857896318,0.9856061820752768,bercak_parah
105.61053466796875,107.506103515625,86.14801025390625,64.3892822265625,115.82940673828125,116.54962158203125,206.77897391732284,0.28099050447347823,0.029662553078659067,0.9754450793385956,bercak_parah
115.3043212890625,117.56939697265625,82.5517578125,56.31646728515625,125.9744873046875,121.13134765625,256.705031988189,0.26060493043682903,0.025964965799030727,0.9724204085133816,bercak_parah
